perceptual_result,group_1,stimuliShown,block,stim1,stim2,response,rt,reward,ID,stim_chosen,typeOfChoice,highChosen,riskChosen,forced,choices,win,correct,risky,trial,trial_cont,trial_id,trial_n,trigger_integer,new_block,trialIndex
underestimator,underestimator,21,3,2,1,1,0.5417162999992797,72,6,1,1,NA,1,0,0,1,NA,1,176,176,536,176,21,0,176
underestimator,underestimator,43,3,4,3,0,0.6026068000001032,46,6,4,6,NA,0,0,1,-1,NA,0,177,177,537,177,43,0,177
underestimator,underestimator,24,3,2,4,0,1.0918729000004532,58,6,2,5,1,NA,0,1,NA,1,NA,178,178,538,178,24,0,178
underestimator,underestimator,42,3,4,2,1,0.7332423999996536,66,6,2,5,1,NA,0,0,NA,1,NA,179,179,539,179,42,0,179
underestimator,underestimator,41,3,4,1,1,0.6024064000002909,82,6,1,3,1,NA,0,0,NA,1,NA,180,180,540,180,41,0,180
overestimator,underestimator,21,1,2,1,1,1.242790100000093,42,7,1,1,NA,1,0,0,1,NA,1,1,1,1,1,21,-2,1
overestimator,underestimator,41,1,4,1,0,0.8488836000001356,44,7,4,3,0,NA,0,1,NA,0,NA,2,2,2,2,41,0,2
overestimator,underestimator,21,1,2,1,1,1.0063058000000638,80,7,1,1,NA,1,0,0,1,NA,1,3,3,3,3,21,0,3
overestimator,underestimator,34,1,3,4,0,1.4277655999999297,49,7,3,6,NA,1,0,1,-1,NA,1,4,4,4,4,34,0,4
overestimator,underestimator,43,1,4,3,0,0.6565651999999318,33,7,4,6,NA,0,0,1,-1,NA,0,5,5,5,5,43,0,5
overestimator,underestimator,21,1,2,1,1,0.5644938999998885,59,7,1,1,NA,1,0,0,1,NA,1,6,6,6,6,21,0,6
overestimator,underestimator,42,1,4,2,0,0.9420262999997249,41,7,4,5,0,NA,0,1,NA,0,NA,7,7,7,7,42,0,7
overestimator,underestimator,13,1,1,3,0,0.6788530000003448,63,7,1,2,1,NA,0,1,NA,1,NA,8,8,8,8,13,0,8
overestimator,underestimator,14,1,1,4,0,0.8868978000000425,87,7,1,3,1,NA,0,1,NA,1,NA,9,9,9,9,14,0,9
overestimator,underestimator,13,1,1,3,0,0.7865830999999162,27,7,1,2,1,NA,0,1,NA,1,NA,10,10,10,10,13,0,10
overestimator,underestimator,24,1,2,4,1,0.830900500000098,46,7,4,5,0,NA,0,0,NA,0,NA,11,11,11,11,24,0,11
overestimator,underestimator,41,1,4,1,1,0.7751025000002301,52,7,1,3,1,NA,0,0,NA,1,NA,12,12,12,12,41,0,12
overestimator,underestimator,43,1,4,3,1,0.6992076999999881,38,7,3,6,NA,1,0,0,-1,NA,1,13,13,13,13,43,0,13
overestimator,underestimator,24,1,2,4,0,1.169331399999919,62,7,2,5,1,NA,0,1,NA,1,NA,14,14,14,14,24,0,14
overestimator,underestimator,43,1,4,3,0,1.4246918000003461,40,7,4,6,NA,0,0,1,-1,NA,0,15,15,15,15,43,0,15
overestimator,underestimator,24,1,2,4,1,0.6614762999997765,37,7,4,5,0,NA,0,0,NA,0,NA,16,16,16,16,24,0,16
overestimator,underestimator,12,1,1,2,0,0.6880169999999453,45,7,1,1,NA,1,0,1,1,NA,1,17,17,17,17,12,0,17
overestimator,underestimator,14,1,1,4,0,0.5572657000002437,29,7,1,3,1,NA,0,1,NA,1,NA,18,18,18,18,14,0,18
overestimator,underestimator,23,1,2,3,0,0.6085140000000138,63,7,2,4,1,NA,0,1,NA,1,NA,19,19,19,19,23,0,19
overestimator,underestimator,13,1,1,3,1,1.194432499999948,41,7,3,2,0,NA,0,0,NA,0,NA,20,20,20,20,13,0,20
overestimator,underestimator,34,1,3,4,0,1.1238256999999976,62,7,3,6,NA,1,0,1,-1,NA,1,21,21,21,21,34,0,21
overestimator,underestimator,34,1,3,4,0,0.7115283000002819,57,7,3,6,NA,1,0,1,-1,NA,1,22,22,22,22,34,0,22
overestimator,underestimator,14,1,1,4,0,0.7029241000000184,43,7,1,3,1,NA,0,1,NA,1,NA,23,23,23,23,14,0,23
overestimator,underestimator,41,1,4,1,1,1.7093700000000354,63,7,1,3,1,NA,0,0,NA,1,NA,24,24,24,24,41,0,24
overestimator,underestimator,21,1,2,1,1,0.7595620000001873,73,7,1,1,NA,1,0,0,1,NA,1,26,26,26,26,21,0,26
overestimator,underestimator,42,1,4,2,1,1.192774499999814,56,7,2,5,1,NA,0,0,NA,1,NA,27,27,27,27,42,0,27
overestimator,underestimator,12,1,1,2,0,0.5840567000000192,89,7,1,1,NA,1,0,1,1,NA,1,28,28,28,28,12,0,28
overestimator,underestimator,42,1,4,2,1,0.5785946000000877,50,7,2,5,1,NA,0,0,NA,1,NA,29,29,29,29,42,0,29
overestimator,underestimator,23,1,2,3,0,1.1781654999999773,64,7,2,4,1,NA,0,1,NA,1,NA,30,30,30,30,23,0,30
overestimator,underestimator,31,1,3,1,1,0.5250482000001284,55,7,1,2,1,NA,0,0,NA,1,NA,31,31,31,31,31,0,31
overestimator,underestimator,23,1,2,3,1,0.6767326999997749,73,7,3,4,0,NA,0,0,NA,0,NA,32,32,32,32,23,0,32
overestimator,underestimator,13,1,1,3,1,1.2050404999999955,43,7,3,2,0,NA,0,0,NA,0,NA,33,33,33,33,13,0,33
overestimator,underestimator,13,1,1,3,0,0.6152453999998215,43,7,1,2,1,NA,0,1,NA,1,NA,34,34,34,34,13,0,34
overestimator,underestimator,41,1,4,1,1,0.7840280999998868,33,7,1,3,1,NA,0,0,NA,1,NA,35,35,35,35,41,0,35
overestimator,underestimator,32,1,3,2,0,0.6241410999996333,7,7,3,4,0,NA,0,1,NA,0,NA,36,36,36,36,32,0,36
overestimator,underestimator,14,1,1,4,0,1.0147353999996085,69,7,1,3,1,NA,0,1,NA,1,NA,37,37,37,37,14,0,37
overestimator,underestimator,41,1,4,1,1,1.3019406999997045,67,7,1,3,1,NA,0,0,NA,1,NA,38,38,38,38,41,0,38
overestimator,underestimator,23,1,2,3,1,0.6751120999997511,18,7,3,4,0,NA,0,0,NA,0,NA,39,39,39,39,23,0,39
overestimator,underestimator,14,1,1,4,0,0.6000669000000016,72,7,1,3,1,NA,0,1,NA,1,NA,40,40,40,40,14,0,40
overestimator,underestimator,31,1,3,1,0,0.7660383000002184,23,7,3,2,0,NA,0,1,NA,0,NA,41,41,41,41,31,0,41
overestimator,underestimator,23,1,2,3,0,0.8747845000002599,70,7,2,4,1,NA,0,1,NA,1,NA,42,42,42,42,23,0,42
overestimator,underestimator,21,1,2,1,1,0.6416742999999769,51,7,1,1,NA,1,0,0,1,NA,1,43,43,43,43,21,0,43
overestimator,underestimator,34,1,3,4,0,0.7573474999999235,67,7,3,6,NA,1,0,1,-1,NA,1,44,44,44,44,34,0,44
overestimator,underestimator,24,1,2,4,0,0.7845449999999801,60,7,2,5,1,NA,0,1,NA,1,NA,45,45,45,45,24,0,45
overestimator,underestimator,34,1,3,4,1,0.7423101999997925,37,7,4,6,NA,0,0,0,-1,NA,0,46,46,46,46,34,0,46
overestimator,underestimator,31,1,3,1,0,0.5039043000001584,48,7,3,2,0,NA,0,1,NA,0,NA,47,47,47,47,31,0,47
overestimator,underestimator,24,1,2,4,1,0.5864388999998482,46,7,4,5,0,NA,0,0,NA,0,NA,48,48,48,48,24,0,48
overestimator,underestimator,23,1,2,3,0,0.4820962000003419,57,7,2,4,1,NA,0,1,NA,1,NA,49,49,49,49,23,0,49
overestimator,underestimator,23,1,2,3,0,0.5317255999998451,59,7,2,4,1,NA,0,1,NA,1,NA,50,50,50,50,23,0,50
overestimator,underestimator,24,1,2,4,0,0.5217056000001321,59,7,2,5,1,NA,0,1,NA,1,NA,51,51,51,51,24,0,51
overestimator,underestimator,14,1,1,4,0,0.6594988000001649,61,7,1,3,1,NA,0,1,NA,1,NA,52,52,52,52,14,0,52
overestimator,underestimator,31,1,3,1,1,0.5123490000000857,91,7,1,2,1,NA,0,0,NA,1,NA,53,53,53,53,31,0,53
overestimator,underestimator,12,1,1,2,0,0.661376300000029,39,7,1,1,NA,1,0,1,1,NA,1,54,54,54,54,12,0,54
overestimator,underestimator,32,1,3,2,1,0.5591314000002967,51,7,2,4,1,NA,0,0,NA,1,NA,55,55,55,55,32,0,55
overestimator,underestimator,21,1,2,1,0,0.5284360000000561,67,7,2,1,NA,0,0,1,1,NA,0,56,56,56,56,21,0,56
overestimator,underestimator,21,1,2,1,0,0.5620042000000467,58,7,2,1,NA,0,0,1,1,NA,0,57,57,57,57,21,0,57
overestimator,underestimator,21,1,2,1,0,0.8219968000003064,60,7,2,1,NA,0,0,1,1,NA,0,58,58,58,58,21,0,58
overestimator,underestimator,31,1,3,1,1,0.5776826999999685,40,7,1,2,1,NA,0,0,NA,1,NA,59,59,59,59,31,0,59
overestimator,underestimator,12,1,1,2,0,0.45908589999999094,44,7,1,1,NA,1,0,1,1,NA,1,60,60,60,60,12,0,60
overestimator,underestimator,12,1,1,2,1,0.5587611000000834,65,7,2,1,NA,0,0,0,1,NA,0,61,61,61,61,12,0,61
overestimator,underestimator,23,1,2,3,0,0.49877169999990656,68,7,2,4,1,NA,0,1,NA,1,NA,62,62,62,62,23,0,62
overestimator,underestimator,41,1,4,1,0,1.0285298999997394,43,7,4,3,0,NA,0,1,NA,0,NA,63,63,63,63,41,0,63
overestimator,underestimator,42,1,4,2,1,0.6454558999998881,68,7,2,5,1,NA,0,0,NA,1,NA,64,64,64,64,42,0,64
overestimator,underestimator,34,1,3,4,0,0.8281225000000632,27,7,3,6,NA,1,0,1,-1,NA,1,65,65,65,65,34,0,65
overestimator,underestimator,24,1,2,4,0,0.5025181999999404,55,7,2,5,1,NA,0,1,NA,1,NA,66,66,66,66,24,0,66
overestimator,underestimator,14,1,1,4,0,0.5536179999999149,57,7,1,3,1,NA,0,1,NA,1,NA,67,67,67,67,14,0,67
overestimator,underestimator,41,1,4,1,1,0.6155690999999024,58,7,1,3,1,NA,0,0,NA,1,NA,68,68,68,68,41,0,68
overestimator,underestimator,13,1,1,3,1,0.6339366000001974,44,7,3,2,0,NA,0,0,NA,0,NA,69,69,69,69,13,0,69
overestimator,underestimator,24,1,2,4,0,0.5611604999999145,58,7,2,5,1,NA,0,1,NA,1,NA,70,70,70,70,24,0,70
overestimator,underestimator,42,1,4,2,1,0.8771112999997968,63,7,2,5,1,NA,0,0,NA,1,NA,71,71,71,71,42,0,71
overestimator,underestimator,41,1,4,1,1,0.8527788000001237,48,7,1,3,1,NA,0,0,NA,1,NA,72,72,72,72,41,0,72
overestimator,underestimator,42,1,4,2,1,0.545234800000344,49,7,2,5,1,NA,0,0,NA,1,NA,73,73,73,73,42,0,73
overestimator,underestimator,43,1,4,3,1,0.844307999999728,56,7,3,6,NA,1,0,0,-1,NA,1,74,74,74,74,43,0,74
overestimator,underestimator,24,1,2,4,0,0.5084639000001516,59,7,2,5,1,NA,0,1,NA,1,NA,75,75,75,75,24,0,75
overestimator,underestimator,31,1,3,1,1,1.1034226000001581,32,7,1,2,1,NA,0,0,NA,1,NA,76,76,76,76,31,0,76
overestimator,underestimator,21,1,2,1,0,0.5214175999999497,52,7,2,1,NA,0,0,1,1,NA,0,77,77,77,77,21,0,77
overestimator,underestimator,43,1,4,3,1,0.599211099999593,34,7,3,6,NA,1,0,0,-1,NA,1,78,78,78,78,43,0,78
overestimator,underestimator,14,1,1,4,0,0.533901600000263,56,7,1,3,1,NA,0,1,NA,1,NA,79,79,79,79,14,0,79
overestimator,underestimator,32,1,3,2,1,0.7675884000000224,53,7,2,4,1,NA,0,0,NA,1,NA,80,80,80,80,32,0,80
overestimator,underestimator,14,1,1,4,0,0.586661599999843,53,7,1,3,1,NA,0,1,NA,1,NA,81,81,81,81,14,0,81
overestimator,underestimator,43,1,4,3,0,0.9785902999997234,47,7,4,6,NA,0,0,1,-1,NA,0,82,82,82,82,43,0,82
overestimator,underestimator,23,1,2,3,0,0.5748383000000103,63,7,2,4,1,NA,0,1,NA,1,NA,83,83,83,83,23,0,83
overestimator,underestimator,24,1,2,4,0,0.5615791000000172,54,7,2,5,1,NA,0,1,NA,1,NA,84,84,84,84,24,0,84
overestimator,underestimator,32,1,3,2,1,0.45102059999999256,68,7,2,4,1,NA,0,0,NA,1,NA,85,85,85,85,32,0,85
overestimator,underestimator,13,1,1,3,0,0.9703107000000273,62,7,1,2,1,NA,0,1,NA,1,NA,86,86,86,86,13,0,86
overestimator,underestimator,13,1,1,3,0,0.5511615000000347,52,7,1,2,1,NA,0,1,NA,1,NA,87,87,87,87,13,0,87
overestimator,underestimator,43,1,4,3,1,0.9098389999999199,9,7,3,6,NA,1,0,0,-1,NA,1,88,88,88,88,43,0,88
overestimator,underestimator,14,1,1,4,0,0.4697155000003477,47,7,1,3,1,NA,0,1,NA,1,NA,89,89,89,89,14,0,89
overestimator,underestimator,34,1,3,4,1,0.9342326999999386,41,7,4,6,NA,0,0,0,-1,NA,0,90,90,90,90,34,0,90
overestimator,underestimator,32,1,3,2,1,0.5532631000000947,58,7,2,4,1,NA,0,0,NA,1,NA,91,91,91,91,32,0,91
overestimator,underestimator,43,1,4,3,0,0.649870700000065,31,7,4,6,NA,0,0,1,-1,NA,0,92,92,92,92,43,0,92
overestimator,underestimator,34,1,3,4,0,0.4512015000000247,32,7,3,6,NA,1,0,1,-1,NA,1,93,93,93,93,34,0,93
overestimator,underestimator,13,1,1,3,0,0.6910157000002073,76,7,1,2,1,NA,0,1,NA,1,NA,94,94,94,94,13,0,94
overestimator,underestimator,31,1,3,1,1,0.5033866999997372,54,7,1,2,1,NA,0,0,NA,1,NA,95,95,95,95,31,0,95
overestimator,underestimator,31,1,3,1,1,0.4244112999999743,37,7,1,2,1,NA,0,0,NA,1,NA,96,96,96,96,31,0,96
overestimator,underestimator,12,1,1,2,1,0.6176565000000664,56,7,2,1,NA,0,0,0,1,NA,0,97,97,97,97,12,0,97
overestimator,underestimator,13,1,1,3,0,0.4284741999999824,66,7,1,2,1,NA,0,1,NA,1,NA,98,98,98,98,13,0,98
overestimator,underestimator,13,1,1,3,0,0.5284974999999577,54,7,1,2,1,NA,0,1,NA,1,NA,99,99,99,99,13,0,99
overestimator,underestimator,24,1,2,4,1,0.6615428999998585,42,7,4,5,0,NA,0,0,NA,0,NA,100,100,100,100,24,0,100
overestimator,underestimator,42,1,4,2,1,0.4785279000002447,69,7,2,5,1,NA,0,0,NA,1,NA,101,101,101,101,42,0,101
overestimator,underestimator,34,1,3,4,1,0.7350000999999793,36,7,4,6,NA,0,0,0,-1,NA,0,102,102,102,102,34,0,102
overestimator,underestimator,12,1,1,2,1,0.4761895000001459,65,7,2,1,NA,0,0,0,1,NA,0,103,103,103,103,12,0,103
overestimator,underestimator,34,1,3,4,0,0.6614852999996401,16,7,3,6,NA,1,0,1,-1,NA,1,104,104,104,104,34,0,104
overestimator,underestimator,12,1,1,2,1,0.50899200000003475,69,7,2,1,NA,0,0,0,1,NA,0,105,105,105,105,12,0,105
overestimator,underestimator,43,1,4,3,1,0.7005695000002561,38,7,3,6,NA,1,0,0,-1,NA,1,106,106,106,106,43,0,106
overestimator,underestimator,12,1,1,2,1,0.416251199999806,63,7,2,1,NA,0,0,0,1,NA,0,107,107,107,107,12,0,107
overestimator,underestimator,43,1,4,3,0,0.744573599999967,31,7,4,6,NA,0,0,1,-1,NA,0,108,108,108,108,43,0,108
overestimator,underestimator,14,1,1,4,0,0.5841667999998208,34,7,1,3,1,NA,0,1,NA,1,NA,109,109,109,109,14,0,109
overestimator,underestimator,34,1,3,4,0,0.5981800999998086,14,7,3,6,NA,1,0,1,-1,NA,1,110,110,110,110,34,0,110
overestimator,underestimator,41,1,4,1,1,0.4953282000001309,66,7,1,3,1,NA,0,0,NA,1,NA,111,111,111,111,41,0,111
overestimator,underestimator,34,1,3,4,1,0.5319259999996575,29,7,4,6,NA,0,0,0,-1,NA,0,112,112,112,112,34,0,112
overestimator,underestimator,32,1,3,2,1,0.5114896000000044,59,7,2,4,1,NA,0,0,NA,1,NA,113,113,113,113,32,0,113
overestimator,underestimator,24,1,2,4,0,0.48383000000012544,64,7,2,5,1,NA,0,1,NA,1,NA,114,114,114,114,24,0,114
overestimator,underestimator,32,1,3,2,1,0.43640629999981684,52,7,2,4,1,NA,0,0,NA,1,NA,115,115,115,115,32,0,115
overestimator,underestimator,23,1,2,3,0,0.4867982999999185,58,7,2,4,1,NA,0,1,NA,1,NA,116,116,116,116,23,0,116
overestimator,underestimator,32,1,3,2,1,0.4073347999997168,62,7,2,4,1,NA,0,0,NA,1,NA,117,117,117,117,32,0,117
overestimator,underestimator,13,1,1,3,0,0.7581430000000182,79,7,1,2,1,NA,0,1,NA,1,NA,118,118,118,118,13,0,118
overestimator,underestimator,32,1,3,2,1,0.40257489999976315,70,7,2,4,1,NA,0,0,NA,1,NA,119,119,119,119,32,0,119
overestimator,underestimator,14,1,1,4,0,0.5754507999999987,56,7,1,3,1,NA,0,1,NA,1,NA,120,120,120,120,14,0,120
overestimator,underestimator,21,1,2,1,0,0.4492387999998755,65,7,2,1,NA,0,0,1,1,NA,0,121,121,121,121,21,0,121
overestimator,underestimator,32,1,3,2,1,0.39562000000023545,66,7,2,4,1,NA,0,0,NA,1,NA,122,122,122,122,32,0,122
overestimator,underestimator,13,1,1,3,0,0.4783202999997229,81,7,1,2,1,NA,0,1,NA,1,NA,123,123,123,123,13,0,123
overestimator,underestimator,41,1,4,1,1,0.44466019999981654,70,7,1,3,1,NA,0,0,NA,1,NA,124,124,124,124,41,0,124
overestimator,underestimator,14,1,1,4,0,0.3653273999998419,64,7,1,3,1,NA,0,1,NA,1,NA,125,125,125,125,14,0,125
overestimator,underestimator,32,1,3,2,1,0.41233509999983653,64,7,2,4,1,NA,0,0,NA,1,NA,126,126,126,126,32,0,126
overestimator,underestimator,31,1,3,1,1,0.395627500000046,77,7,1,2,1,NA,0,0,NA,1,NA,127,127,127,127,31,0,127
overestimator,underestimator,24,1,2,4,0,0.6864841999999953,51,7,2,5,1,NA,0,1,NA,1,NA,128,128,128,128,24,0,128
overestimator,underestimator,23,1,2,3,0,0.5784502999999859,61,7,2,4,1,NA,0,1,NA,1,NA,129,129,129,129,23,0,129
overestimator,underestimator,12,1,1,2,1,0.5780727999999726,52,7,2,1,NA,0,0,0,1,NA,0,130,130,130,130,12,0,130
overestimator,underestimator,34,1,3,4,0,1.3282580999998572,40,7,3,6,NA,1,0,1,-1,NA,1,131,131,131,131,34,0,131
overestimator,underestimator,21,1,2,1,0,0.8379955999998856,62,7,2,1,NA,0,0,1,1,NA,0,132,132,132,132,21,0,132
overestimator,underestimator,41,1,4,1,1,0.6448132999998961,86,7,1,3,1,NA,0,0,NA,1,NA,133,133,133,133,41,0,133
overestimator,underestimator,12,1,1,2,1,0.6199691000001621,64,7,2,1,NA,0,0,0,1,NA,0,134,134,134,134,12,0,134
overestimator,underestimator,12,1,1,2,0,0.6112465000001066,38,7,1,1,NA,1,0,1,1,NA,1,135,135,135,135,12,0,135
overestimator,underestimator,21,1,2,1,1,0.566753399999925,72,7,1,1,NA,1,0,0,1,NA,1,136,136,136,136,21,0,136
overestimator,underestimator,12,1,1,2,0,0.43319190000011076,68,7,1,1,NA,1,0,1,1,NA,1,137,137,137,137,12,0,137
overestimator,underestimator,32,1,3,2,1,0.5165224000002127,62,7,2,4,1,NA,0,0,NA,1,NA,138,138,138,138,32,0,138
overestimator,underestimator,31,1,3,1,1,0.37593280000010054,93,7,1,2,1,NA,0,0,NA,1,NA,139,139,139,139,31,0,139
overestimator,underestimator,24,1,2,4,0,0.4636295999998765,54,7,2,5,1,NA,0,1,NA,1,NA,140,140,140,140,24,0,140
overestimator,underestimator,23,1,2,3,0,0.6997444999997242,56,7,2,4,1,NA,0,1,NA,1,NA,141,141,141,141,23,0,141
overestimator,underestimator,31,1,3,1,1,0.41564100000005055,47,7,1,2,1,NA,0,0,NA,1,NA,142,142,142,142,31,0,142
overestimator,underestimator,12,1,1,2,0,0.4913371000002371,50,7,1,1,NA,1,0,1,1,NA,1,143,143,143,143,12,0,143
overestimator,underestimator,23,1,2,3,0,0.5412584999999126,51,7,2,4,1,NA,0,1,NA,1,NA,144,144,144,144,23,0,144
overestimator,underestimator,21,1,2,1,1,0.6910930999997618,59,7,1,1,NA,1,0,0,1,NA,1,145,145,145,145,21,0,145
overestimator,underestimator,12,1,1,2,1,0.6615876000000753,71,7,2,1,NA,0,0,0,1,NA,0,146,146,146,146,12,0,146
overestimator,underestimator,31,1,3,1,1,0.5116620000003422,77,7,1,2,1,NA,0,0,NA,1,NA,147,147,147,147,31,0,147
overestimator,underestimator,42,1,4,2,1,0.573971100000108,58,7,2,5,1,NA,0,0,NA,1,NA,148,148,148,148,42,0,148
overestimator,underestimator,43,1,4,3,0,0.8736557999995966,46,7,4,6,NA,0,0,1,-1,NA,0,149,149,149,149,43,0,149
overestimator,underestimator,31,1,3,1,1,0.5534247000000505,74,7,1,2,1,NA,0,0,NA,1,NA,150,150,150,150,31,0,150
overestimator,underestimator,24,1,2,4,0,0.5036313999999038,57,7,2,5,1,NA,0,1,NA,1,NA,151,151,151,151,24,0,151
overestimator,underestimator,34,1,3,4,1,0.8873180999999022,43,7,4,6,NA,0,0,0,-1,NA,0,152,152,152,152,34,0,152
overestimator,underestimator,21,1,2,1,1,0.7008792000001449,88,7,1,1,NA,1,0,0,1,NA,1,153,153,153,153,21,0,153
overestimator,underestimator,23,1,2,3,0,0.44472620000033203,67,7,2,4,1,NA,0,1,NA,1,NA,154,154,154,154,23,0,154
overestimator,underestimator,42,1,4,2,1,0.6284701999998106,57,7,2,5,1,NA,0,0,NA,1,NA,155,155,155,155,42,0,155
overestimator,underestimator,34,1,3,4,1,0.5784370999999737,47,7,4,6,NA,0,0,0,-1,NA,0,156,156,156,156,34,0,156
overestimator,underestimator,43,1,4,3,0,0.5132171000000199,44,7,4,6,NA,0,0,1,-1,NA,0,157,157,157,157,43,0,157
overestimator,underestimator,42,1,4,2,1,0.6001424999999472,58,7,2,5,1,NA,0,0,NA,1,NA,158,158,158,158,42,0,158
overestimator,underestimator,14,1,1,4,0,0.840311500000098,61,7,1,3,1,NA,0,1,NA,1,NA,159,159,159,159,14,0,159
overestimator,underestimator,42,1,4,2,1,0.6001099999998587,67,7,2,5,1,NA,0,0,NA,1,NA,160,160,160,160,42,0,160
overestimator,underestimator,32,1,3,2,1,0.5600731999998061,65,7,2,4,1,NA,0,0,NA,1,NA,161,161,161,161,32,0,161
overestimator,underestimator,13,1,1,3,0,0.5614853000001858,82,7,1,2,1,NA,0,1,NA,1,NA,162,162,162,162,13,0,162
overestimator,underestimator,41,1,4,1,1,0.6933361999999761,62,7,1,3,1,NA,0,0,NA,1,NA,163,163,163,163,41,0,163
overestimator,underestimator,23,1,2,3,0,0.5570771999996396,61,7,2,4,1,NA,0,1,NA,1,NA,164,164,164,164,23,0,164
overestimator,underestimator,43,1,4,3,0,0.7230784000003041,38,7,4,6,NA,0,0,1,-1,NA,0,165,165,165,165,43,0,165
overestimator,underestimator,14,1,1,4,0,0.509806000000026,51,7,1,3,1,NA,0,1,NA,1,NA,166,166,166,166,14,0,166
overestimator,underestimator,42,1,4,2,1,0.5029119999999239,56,7,2,5,1,NA,0,0,NA,1,NA,167,167,167,167,42,0,167
overestimator,underestimator,41,1,4,1,1,0.6036139000002549,70,7,1,3,1,NA,0,0,NA,1,NA,168,168,168,168,41,0,168
overestimator,underestimator,43,1,4,3,0,0.8706728999995903,49,7,4,6,NA,0,0,1,-1,NA,0,169,169,169,169,43,0,169
overestimator,underestimator,13,1,1,3,0,0.46160450000024866,75,7,1,2,1,NA,0,1,NA,1,NA,170,170,170,170,13,0,170
overestimator,underestimator,42,1,4,2,1,0.4739522999998371,60,7,2,5,1,NA,0,0,NA,1,NA,171,171,171,171,42,0,171
overestimator,underestimator,41,1,4,1,1,0.5339766000001873,57,7,1,3,1,NA,0,0,NA,1,NA,172,172,172,172,41,0,172
overestimator,underestimator,31,1,3,1,1,0.5188441000000239,60,7,1,2,1,NA,0,0,NA,1,NA,173,173,173,173,31,0,173
overestimator,underestimator,32,1,3,2,1,0.6790664000000106,63,7,2,4,1,NA,0,0,NA,1,NA,174,174,174,174,32,0,174
overestimator,underestimator,41,1,4,1,1,0.5261554999997315,48,7,1,3,1,NA,0,0,NA,1,NA,175,175,175,175,41,0,175
overestimator,underestimator,43,1,4,3,0,0.6865859999998065,32,7,4,6,NA,0,0,1,-1,NA,0,176,176,176,176,43,0,176
overestimator,underestimator,21,1,2,1,1,0.9534026999999696,64,7,1,1,NA,1,0,0,1,NA,1,177,177,177,177,21,0,177
overestimator,underestimator,31,1,3,1,1,0.568061000000398,41,7,1,2,1,NA,0,0,NA,1,NA,178,178,178,178,31,0,178
overestimator,underestimator,42,1,4,2,1,0.4894837000001644,61,7,2,5,1,NA,0,0,NA,1,NA,179,179,179,179,42,0,179
overestimator,underestimator,42,1,4,2,1,0.47054419999994934,54,7,2,5,1,NA,0,0,NA,1,NA,180,180,180,180,42,0,180
overestimator,underestimator,31,2,3,1,1,0.7036905999998453,58,7,1,2,1,NA,0,0,NA,1,NA,1,1,181,1,31,1,1
overestimator,underestimator,42,2,4,2,1,0.9085201000002598,55,7,2,5,1,NA,0,0,NA,1,NA,2,2,182,2,42,0,2
overestimator,underestimator,42,2,4,2,1,0.6734206000000995,70,7,2,5,1,NA,0,0,NA,1,NA,3,3,183,3,42,0,3
overestimator,underestimator,42,2,4,2,1,0.8600679999999556,61,7,2,5,1,NA,0,0,NA,1,NA,4,4,184,4,42,0,4
overestimator,underestimator,21,2,2,1,1,0.8158214999998563,61,7,1,1,NA,1,0,0,1,NA,1,5,5,185,5,21,0,5
overestimator,underestimator,34,2,3,4,0,0.735106099999939,56,7,3,6,NA,1,0,1,-1,NA,1,6,6,186,6,34,0,6
overestimator,underestimator,31,2,3,1,1,0.749097399999755,49,7,1,2,1,NA,0,0,NA,1,NA,7,7,187,7,31,0,7
overestimator,underestimator,21,2,2,1,1,0.8578333000000384,61,7,1,1,NA,1,0,0,1,NA,1,8,8,188,8,21,0,8
overestimator,underestimator,14,2,1,4,0,0.7169137999999293,73,7,1,3,1,NA,0,1,NA,1,NA,9,9,189,9,14,0,9
overestimator,underestimator,13,2,1,3,0,0.676496699999916,46,7,1,2,1,NA,0,1,NA,1,NA,10,10,190,10,13,0,10
overestimator,underestimator,41,2,4,1,0,0.8250554000001102,44,7,4,3,0,NA,0,1,NA,0,NA,11,11,191,11,41,0,11
overestimator,underestimator,43,2,4,3,1,0.7117107999997643,38,7,3,6,NA,1,0,0,-1,NA,1,12,12,192,12,43,0,12
overestimator,underestimator,32,2,3,2,0,0.5661859000001641,33,7,3,4,0,NA,0,1,NA,0,NA,13,13,193,13,32,0,13
overestimator,underestimator,32,2,3,2,1,0.5235615000001417,55,7,2,4,1,NA,0,0,NA,1,NA,14,14,194,14,32,0,14
overestimator,underestimator,43,2,4,3,0,0.9065731999999116,46,7,4,6,NA,0,0,1,-1,NA,0,15,15,195,15,43,0,15
overestimator,underestimator,24,2,2,4,0,0.48668099999986225,57,7,2,5,1,NA,0,1,NA,1,NA,16,16,196,16,24,0,16
overestimator,underestimator,23,2,2,3,0,0.47586939999973765,54,7,2,4,1,NA,0,1,NA,1,NA,17,17,197,17,23,0,17
overestimator,underestimator,13,2,1,3,0,0.8830245000003742,59,7,1,2,1,NA,0,1,NA,1,NA,18,18,198,18,13,0,18
overestimator,underestimator,42,2,4,2,1,0.7369283999996696,59,7,2,5,1,NA,0,0,NA,1,NA,19,19,199,19,42,0,19
overestimator,underestimator,13,2,1,3,1,1.042142899999817,16,7,3,2,0,NA,0,0,NA,0,NA,20,20,200,20,13,0,20
overestimator,underestimator,13,2,1,3,0,0.6742597000002206,79,7,1,2,1,NA,0,1,NA,1,NA,21,21,201,21,13,0,21
